#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
6003165_166_A34QZDSTKZ3JO9	train_swap	1	[49, 27, 126, 328, 1305, 3166]	[49, 91, 18, 126, 328, 1305, 3166]	[47, 27, 126, 328, 1305, 4, 1441, 180, 3, 1489, 9, 3, 135, 2663, 1628, 6]	[47, 35, 30, 973, 105, 1040, 149]	[39, 47, 70, 271, 1534, 1535, 1254, 1407, 5]	[306, 227, 46, 15, 752, 86, 49, 1258, 1013, 83, 6, 287, 751, 49, 203, 158, 14, 8, 360, 1334, 13, 45, 837, 6]
7950152_326_A34QZDSTKZ3JO9	train_swap	1	[81, 11, 85, 52, 1092, 4, 3, 248]	[81, 11, 30, 53, 124, 52, 1092, 4, 3, 248]	[139, 11, 7, 1703, 1092, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7950152_326_A34QZDSTKZ3JO9	train_swap	0	[81, 11, 30, 53, 124, 52, 1092, 4, 3, 248]	[81, 11, 85, 52, 1092, 4, 3, 248]	[139, 11, 7, 1703, 1092, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
3127716_968_A1HKYY6XI2OHO1	train_swap	0	[3, 1405, 3, 254, 11, 1465, 11, 10, 2180, 13, 1734, 291, 3072, 3367]	[3, 1405, 3, 254, 11, 1465, 11, 1734, 291, 3072, 3367]	[134, 174, 28, 317, 254, 11, 1465, 43, 1405, 8, 1236, 14, 3, 3891, 186, 3813, 8, 10, 149, 3906, 6]	[134, 174, 28, 317, 254, 11, 10, 204]	[58, 134, 174, 28, 573, 723, 376, 5]	[351, 724, 28, 720, 716, 701, 362, 6, 351, 728, 28, 12, 713, 3, 616, 9, 3, 301, 6, 97, 12, 3, 710, 104, 267, 5]
3127716_968_A1HKYY6XI2OHO1	train_swap	1	[3, 1405, 3, 254, 11, 1465, 11, 1734, 291, 3072, 3367]	[3, 1405, 3, 254, 11, 1465, 11, 10, 2180, 13, 1734, 291, 3072, 3367]	[134, 174, 28, 317, 254, 11, 1465, 43, 1405, 8, 1236, 14, 3, 3891, 186, 3813, 8, 10, 149, 3906, 6]	[134, 174, 28, 317, 254, 11, 10, 204]	[58, 134, 174, 28, 573, 723, 376, 5]	[351, 724, 28, 720, 716, 701, 362, 6, 351, 728, 28, 12, 713, 3, 616, 9, 3, 301, 6, 97, 12, 3, 710, 104, 267, 5]
2701458_582_A1LZPWVZRTUZD0	train_swap	1	[84, 2015, 37, 23, 18, 19, 177, 4, 3, 170]	[84, 2015, 37, 19, 177, 4, 3, 170]	[48, 170, 411, 63, 2077, 9, 131, 13, 132, 6]	[112, 23, 10, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2701458_582_A1LZPWVZRTUZD0	train_swap	0	[84, 2015, 37, 19, 177, 4, 3, 170]	[84, 2015, 37, 23, 18, 19, 177, 4, 3, 170]	[48, 170, 411, 63, 2077, 9, 131, 13, 132, 6]	[112, 23, 10, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
6995121_203_AE861G0AY5RGT	train_swap	0	[3, 61, 1106, 29, 231, 116, 36, 10, 15, 2454, 677, 116, 12, 1599, 2594]	[3, 61, 1106, 29, 231, 116, 36, 15, 2454, 677, 116, 12, 1599, 2594]	[116, 12, 4035, 3, 120, 61, 8, 1437, 1717, 6]	[604, 116, 594]	[235, 695, 13, 116, 565, 113, 697, 5]	[33, 231, 13, 116, 104, 689, 16, 145, 562, 21, 3, 113, 51, 494, 680, 8, 547, 16, 3, 523, 606, 5]
6995121_203_AE861G0AY5RGT	train_swap	1	[3, 61, 1106, 29, 231, 116, 36, 15, 2454, 677, 116, 12, 1599, 2594]	[3, 61, 1106, 29, 231, 116, 36, 10, 15, 2454, 677, 116, 12, 1599, 2594]	[116, 12, 4035, 3, 120, 61, 8, 1437, 1717, 6]	[604, 116, 594]	[235, 695, 13, 116, 565, 113, 697, 5]	[33, 231, 13, 116, 104, 689, 16, 145, 562, 21, 3, 113, 51, 494, 680, 8, 547, 16, 3, 523, 606, 5]
8390305_345_APW9F8OTJ4KXO	train_swap	1	[43, 266, 505, 62, 11, 196, 8, 509, 22, 175, 744, 3520, 99, 712, 61, 50, 3, 2026]	[417, 266, 505, 62, 11, 196, 8, 509, 22, 175, 744, 3520, 99, 712, 61, 50, 3, 2026]	[1408, 3122, 36, 366, 3, 738, 413, 466, 69, 78, 23, 10, 56, 132, 3466, 62, 14, 104, 22, 38, 217, 18, 15, 781, 65, 8, 989, 759, 6]	[286, 505, 12, 7, 327, 593]	[33, 286, 942, 7, 1174, 1181, 5]	[349, 530, 173, 225, 21, 1065, 7, 505, 486, 15, 7, 83, 499, 661, 5]
8390305_345_APW9F8OTJ4KXO	train_swap	0	[417, 266, 505, 62, 11, 196, 8, 509, 22, 175, 744, 3520, 99, 712, 61, 50, 3, 2026]	[43, 266, 505, 62, 11, 196, 8, 509, 22, 175, 744, 3520, 99, 712, 61, 50, 3, 2026]	[1408, 3122, 36, 366, 3, 738, 413, 466, 69, 78, 23, 10, 56, 132, 3466, 62, 14, 104, 22, 38, 217, 18, 15, 781, 65, 8, 989, 759, 6]	[286, 505, 12, 7, 327, 593]	[33, 286, 942, 7, 1174, 1181, 5]	[349, 530, 173, 225, 21, 1065, 7, 505, 486, 15, 7, 83, 499, 661, 5]
7952666_625_A2QVMCGDLTWV9	train_swap	1	[131, 12, 30, 965, 196, 501]	[131, 12, 10, 965, 196, 501]	[139, 19, 160, 94, 105, 399, 131, 196, 4, 54, 24, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7952666_625_A2QVMCGDLTWV9	train_swap	0	[131, 12, 10, 965, 196, 501]	[131, 12, 30, 965, 196, 501]	[139, 19, 160, 94, 105, 399, 131, 196, 4, 54, 24, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7951527_444_A1DJNUJZN8FE7N	train_swap	0	[248, 2094, 2244, 1660, 4, 242, 1877, 13, 38]	[248, 2094, 2244, 1660, 4, 242, 600, 1877]	[233, 623, 555, 17, 15, 7, 2094, 796, 13, 20, 28, 248, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7951527_444_A1DJNUJZN8FE7N	train_swap	1	[248, 2094, 2244, 1660, 4, 242, 600, 1877]	[248, 2094, 2244, 1660, 4, 242, 1877, 13, 38]	[233, 623, 555, 17, 15, 7, 2094, 796, 13, 20, 28, 248, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
2700850_116_A34QZDSTKZ3JO9	train_swap	1	[660, 62, 23, 18, 159, 76, 4, 459, 2118]	[660, 62, 159, 76, 4, 459, 2118]	[168, 35, 4, 459, 2118, 8, 870, 9, 1790, 1358, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2700850_116_A34QZDSTKZ3JO9	train_swap	0	[660, 62, 159, 76, 4, 459, 2118]	[660, 62, 23, 18, 159, 76, 4, 459, 2118]	[168, 35, 4, 459, 2118, 8, 870, 9, 1790, 1358, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
11404170_84_AE861G0AY5RGT	train_swap	1	[60, 109, 1571, 13, 3, 291, 1515]	[74, 1571, 13, 3, 291, 1515]	[332, 2011, 5090, 3, 72, 8, 2850, 3, 5076, 5183, 9, 3, 291, 1515, 6]	[198, 17, 15, 265, 13, 54, 38]	[297, 198, 289, 13, 240, 302]	[25, 73, 60, 176, 15, 88, 4, 56, 223, 31, 428, 426, 50, 245, 22, 38, 463, 5]
11404170_84_AE861G0AY5RGT	train_swap	0	[74, 1571, 13, 3, 291, 1515]	[60, 109, 1571, 13, 3, 291, 1515]	[332, 2011, 5090, 3, 72, 8, 2850, 3, 5076, 5183, 9, 3, 291, 1515, 6]	[198, 17, 15, 265, 13, 54, 38]	[297, 198, 289, 13, 240, 302]	[25, 73, 60, 176, 15, 88, 4, 56, 223, 31, 428, 426, 50, 245, 22, 38, 463, 5]
2699604_345_A34QZDSTKZ3JO9	train_swap	1	[24, 23, 18, 35, 4, 126, 105, 1964, 8, 1645]	[24, 17, 126, 105, 1964, 8, 1645]	[898, 108, 37, 4, 1754, 1220, 2988, 9, 1964, 8, 1645, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2699604_345_A34QZDSTKZ3JO9	train_swap	0	[24, 17, 126, 105, 1964, 8, 1645]	[24, 23, 18, 35, 4, 126, 105, 1964, 8, 1645]	[898, 108, 37, 4, 1754, 1220, 2988, 9, 1964, 8, 1645, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
7952064_230_A104V8NZIQFN2F	train_swap	1	[81, 11, 7, 209, 4, 15, 3881, 10, 2507]	[81, 11, 7, 226, 209]	[127, 24, 107, 7, 226, 209, 4, 827, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7952064_230_A104V8NZIQFN2F	train_swap	0	[81, 11, 7, 226, 209]	[81, 11, 7, 209, 4, 15, 3881, 10, 2507]	[127, 24, 107, 7, 226, 209, 4, 827, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
10945584_337_A1I4CYG5YDFTYM	train_swap	1	[84, 166, 11, 30, 1911, 746, 334, 50, 3, 3635, 2797, 8, 19, 1213, 76, 4, 624, 276, 83]	[84, 166, 11, 10, 30, 1911, 746, 334, 50, 3, 3635, 2797, 8, 19, 10, 1213, 76, 4, 624, 276, 83]	[5349, 260, 18, 208, 20, 28, 4663, 31, 203, 77, 26, 144, 219, 6]	[589, 166, 11, 65, 9, 208]	[58, 589, 471, 1322, 9, 667, 5]	[121, 3, 422, 9, 247, 1221, 21, 19, 152, 166, 1169, 16, 1306, 369, 21, 80, 19, 1083, 69, 563, 4, 1301, 554, 5]
10945584_337_A1I4CYG5YDFTYM	train_swap	0	[84, 166, 11, 10, 30, 1911, 746, 334, 50, 3, 3635, 2797, 8, 19, 10, 1213, 76, 4, 624, 276, 83]	[84, 166, 11, 30, 1911, 746, 334, 50, 3, 3635, 2797, 8, 19, 1213, 76, 4, 624, 276, 83]	[5349, 260, 18, 208, 20, 28, 4663, 31, 203, 77, 26, 144, 219, 6]	[589, 166, 11, 65, 9, 208]	[58, 589, 471, 1322, 9, 667, 5]	[121, 3, 422, 9, 247, 1221, 21, 19, 152, 166, 1169, 16, 1306, 369, 21, 80, 19, 1083, 69, 563, 4, 1301, 554, 5]
12013086_330_A1HKYY6XI2OHO1	train_swap	0	[100, 11, 363, 292, 3061, 13, 60, 403]	[100, 11, 363, 292, 3061, 13, 7, 403]	[48, 504, 9, 675, 12, 421, 4, 2718, 13, 3, 292, 1714, 9, 100, 6]	[318, 411, 303]	[121, 318, 438, 541, 319, 31, 164, 643, 5]	[39, 143, 676, 485, 90, 640, 50, 67, 610, 31, 23, 26, 138, 13, 348, 303, 16, 7, 757, 14, 292, 34, 363, 714, 5]
12013086_330_A1HKYY6XI2OHO1	train_swap	1	[100, 11, 363, 292, 3061, 13, 7, 403]	[100, 11, 363, 292, 3061, 13, 60, 403]	[48, 504, 9, 675, 12, 421, 4, 2718, 13, 3, 292, 1714, 9, 100, 6]	[318, 411, 303]	[121, 318, 438, 541, 319, 31, 164, 643, 5]	[39, 143, 676, 485, 90, 640, 50, 67, 610, 31, 23, 26, 138, 13, 348, 303, 16, 7, 757, 14, 292, 34, 363, 714, 5]
4969473_87_A1DJNUJZN8FE7N	train_swap	1	[20, 1273, 115, 13, 42, 4, 225, 13, 276]	[20, 4318, 155, 115, 13, 42, 4, 225, 13, 276]	[1046, 1543, 17, 225, 13, 276, 635, 13, 22, 175, 250, 8, 3, 224, 1552, 29, 171, 41, 7, 654, 6]	[621, 17, 10, 234, 490]	[25, 621, 438, 3, 1046, 5]	[25, 20, 15, 202, 13, 692, 4, 1163, 180, 866, 8, 969, 1148, 1171, 5]
4969473_87_A1DJNUJZN8FE7N	train_swap	0	[20, 4318, 155, 115, 13, 42, 4, 225, 13, 276]	[20, 1273, 115, 13, 42, 4, 225, 13, 276]	[1046, 1543, 17, 225, 13, 276, 635, 13, 22, 175, 250, 8, 3, 224, 1552, 29, 171, 41, 7, 654, 6]	[621, 17, 10, 234, 490]	[25, 621, 438, 3, 1046, 5]	[25, 20, 15, 202, 13, 692, 4, 1163, 180, 866, 8, 969, 1148, 1171, 5]
2264065_190_A1LZPWVZRTUZD0	train_swap	1	[540, 51, 252, 651, 4, 4519, 3, 72, 3146, 9, 98, 100]	[540, 51, 3704, 3, 72, 3146, 9, 98, 911, 1975]	[540, 51, 244, 911, 1975, 528, 21, 3, 95, 8, 2134, 11, 16, 595, 13, 6]	[540, 51, 343, 3, 452, 9, 72, 100]	[1319, 560, 48, 1521, 8, 3, 1519]	[235, 1409, 13, 268, 343, 3, 452, 9, 72, 75, 100, 5]
2264065_190_A1LZPWVZRTUZD0	train_swap	0	[540, 51, 3704, 3, 72, 3146, 9, 98, 911, 1975]	[540, 51, 252, 651, 4, 4519, 3, 72, 3146, 9, 98, 100]	[540, 51, 244, 911, 1975, 528, 21, 3, 95, 8, 2134, 11, 16, 595, 13, 6]	[540, 51, 343, 3, 452, 9, 72, 100]	[1319, 560, 48, 1521, 8, 3, 1519]	[235, 1409, 13, 268, 343, 3, 452, 9, 72, 75, 100, 5]
2701458_582_A247LJDZOGXJK6	train_swap	0	[37, 1274, 158, 1942, 115, 29, 3, 170]	[37, 23, 18, 1274, 158, 1942, 115, 29, 3, 170]	[48, 170, 411, 63, 2077, 9, 131, 13, 132, 6]	[112, 23, 10, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2701458_582_A247LJDZOGXJK6	train_swap	1	[37, 23, 18, 1274, 158, 1942, 115, 29, 3, 170]	[37, 1274, 158, 1942, 115, 29, 3, 170]	[48, 170, 411, 63, 2077, 9, 131, 13, 132, 6]	[112, 23, 10, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
3285182_74_APW9F8OTJ4KXO	train_swap	1	[3245, 36, 160, 15, 196, 8, 10, 54, 937, 19, 177, 4, 7, 2152]	[3245, 201, 10, 160, 15, 196, 8, 54, 937, 19, 177, 4, 7, 2152]	[722, 34, 762, 12, 219, 149, 13, 2235, 4, 108, 937, 360, 83, 6]	[722, 34, 762, 27, 68, 215, 752]	[103, 722, 34, 762, 2160, 1516, 2166, 5]	[1963, 3, 830, 28, 1012, 4, 230, 156, 14, 2027, 8, 2098, 50, 216, 135, 405, 778, 118, 935, 6]
3285182_74_APW9F8OTJ4KXO	train_swap	0	[3245, 201, 10, 160, 15, 196, 8, 54, 937, 19, 177, 4, 7, 2152]	[3245, 36, 160, 15, 196, 8, 10, 54, 937, 19, 177, 4, 7, 2152]	[722, 34, 762, 12, 219, 149, 13, 2235, 4, 108, 937, 360, 83, 6]	[722, 34, 762, 27, 68, 215, 752]	[103, 722, 34, 762, 2160, 1516, 2166, 5]	[1963, 3, 830, 28, 1012, 4, 230, 156, 14, 2027, 8, 2098, 50, 216, 135, 405, 778, 118, 935, 6]
9950396_0_A34QZDSTKZ3JO9	train_swap	1	[3, 539, 36, 1770, 3, 135, 3092]	[3, 539, 201, 10, 1770, 3, 135, 3092]	[48, 539, 91, 18, 203, 76, 464, 249, 825, 22, 135, 2311, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
9950396_0_A34QZDSTKZ3JO9	train_swap	0	[3, 539, 201, 10, 1770, 3, 135, 3092]	[3, 539, 36, 1770, 3, 135, 3092]	[48, 539, 91, 18, 203, 76, 464, 249, 825, 22, 135, 2311, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
7049483_32_AE861G0AY5RGT	train_swap	0	[3, 1230, 36, 15, 3263, 16, 3, 3396, 9, 3, 120]	[3, 1230, 36, 10, 15, 3263, 16, 3, 3396, 9, 3, 120]	[48, 1371, 11, 7, 1482, 9, 3, 2304, 9, 3, 469, 14, 57, 76, 26, 2391, 4, 3940, 3, 469, 6]	[47, 35, 4, 1462, 50, 469, 28, 1230]	[39, 47, 70, 4, 2165, 379, 3, 735, 28, 2156, 5]	[97, 773, 17, 1371, 9, 3, 2063, 294, 40, 2125, 5, 33, 20, 703, 1256, 31, 431, 1255, 13, 42, 4, 370, 2029, 5]
7049483_32_AE861G0AY5RGT	train_swap	1	[3, 1230, 36, 10, 15, 3263, 16, 3, 3396, 9, 3, 120]	[3, 1230, 36, 15, 3263, 16, 3, 3396, 9, 3, 120]	[48, 1371, 11, 7, 1482, 9, 3, 2304, 9, 3, 469, 14, 57, 76, 26, 2391, 4, 3940, 3, 469, 6]	[47, 35, 4, 1462, 50, 469, 28, 1230]	[39, 47, 70, 4, 2165, 379, 3, 735, 28, 2156, 5]	[97, 773, 17, 1371, 9, 3, 2063, 294, 40, 2125, 5, 33, 20, 703, 1256, 31, 431, 1255, 13, 42, 4, 370, 2029, 5]
7948878_0_AA7ASGQEOMKEZ	train_swap	1	[55, 36, 15, 60, 796, 16, 245, 81, 40, 21, 796]	[55, 36, 117, 15, 7, 403, 4, 19, 81, 40, 21, 796]	[102, 36, 15, 3867, 93, 81, 321, 85, 177, 2244, 13, 3, 445, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7948878_0_AA7ASGQEOMKEZ	train_swap	0	[55, 36, 117, 15, 7, 403, 4, 19, 81, 40, 21, 796]	[55, 36, 15, 60, 796, 16, 245, 81, 40, 21, 796]	[102, 36, 15, 3867, 93, 81, 321, 85, 177, 2244, 13, 3, 445, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7951873_50_A104V8NZIQFN2F	train_swap	0	[20, 12, 10, 30, 125, 4, 1084, 72, 2313]	[20, 12, 30, 125, 4, 1084, 72, 2313]	[128, 96, 3, 555, 221, 8, 20, 46, 4881, 688, 3, 248, 4, 214, 98, 614, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7951873_50_A104V8NZIQFN2F	train_swap	1	[20, 12, 30, 125, 4, 1084, 72, 2313]	[20, 12, 10, 30, 125, 4, 1084, 72, 2313]	[128, 96, 3, 555, 221, 8, 20, 46, 4881, 688, 3, 248, 4, 214, 98, 614, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
5612224_338_A3TKD7EJ6BM0M5	train_swap	0	[316, 493, 4513, 4, 1036]	[316, 493, 59, 10, 4309, 4, 1036]	[193, 446, 422, 316, 493, 21, 27, 10, 15, 615, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
5612224_338_A3TKD7EJ6BM0M5	train_swap	1	[316, 493, 59, 10, 4309, 4, 1036]	[316, 493, 4513, 4, 1036]	[193, 446, 422, 316, 493, 21, 27, 10, 15, 615, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
7528422_0_A247LJDZOGXJK6	train_swap	0	[367, 27, 10, 83, 1012, 13, 3, 1580, 9, 1898, 21, 46, 778, 22, 1402]	[464, 212, 27, 83, 1012, 13, 3, 1580, 9, 1898, 21, 46, 778, 22, 1402]	[2170, 27, 3006, 40, 3529, 16, 3, 3571, 104, 7, 71, 441, 12, 394, 6]	[47, 35, 423]	[39, 47, 884, 70, 423, 5]	[25, 3, 367, 14, 31, 266, 142, 14, 155, 205, 423, 28, 1477, 13, 1392, 638, 6]
7528422_0_A247LJDZOGXJK6	train_swap	1	[464, 212, 27, 83, 1012, 13, 3, 1580, 9, 1898, 21, 46, 778, 22, 1402]	[367, 27, 10, 83, 1012, 13, 3, 1580, 9, 1898, 21, 46, 778, 22, 1402]	[2170, 27, 3006, 40, 3529, 16, 3, 3571, 104, 7, 71, 441, 12, 394, 6]	[47, 35, 423]	[39, 47, 884, 70, 423, 5]	[25, 3, 367, 14, 31, 266, 142, 14, 155, 205, 423, 28, 1477, 13, 1392, 638, 6]
8828822_204_A104V8NZIQFN2F	train_swap	0	[49, 35, 30, 323, 8, 114]	[49, 23, 18, 35, 30, 323, 8, 114]	[272, 26, 260, 18, 19, 4, 1274, 61, 29, 1015, 110, 20, 123, 15, 1106, 29, 323, 8, 114, 6]	[1048, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
8828822_204_A104V8NZIQFN2F	train_swap	1	[49, 23, 18, 35, 30, 323, 8, 114]	[49, 35, 30, 323, 8, 114]	[272, 26, 260, 18, 19, 4, 1274, 61, 29, 1015, 110, 20, 123, 15, 1106, 29, 323, 8, 114, 6]	[1048, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
2700862_1163_AE861G0AY5RGT	train_swap	0	[114, 12, 105, 334, 16, 1596, 13, 1219, 8, 1987]	[114, 12, 105, 334, 16, 1596, 13, 1219, 8, 10, 1987]	[898, 62, 11, 1810, 4, 4310, 74, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2700862_1163_AE861G0AY5RGT	train_swap	1	[114, 12, 105, 334, 16, 1596, 13, 1219, 8, 10, 1987]	[114, 12, 105, 334, 16, 1596, 13, 1219, 8, 1987]	[898, 62, 11, 1810, 4, 4310, 74, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
11917910_687_A1DJNUJZN8FE7N	train_swap	0	[22, 143, 12, 1721, 431]	[22, 143, 12, 1721, 974, 192]	[289, 2616, 46, 68, 7, 4806, 143, 974, 6]	[1554, 14, 3, 270, 17, 10, 15, 2021]	[103, 3572, 3591, 3567, 5]	[39, 270, 2618, 1434, 250, 1379, 111, 1131, 4, 2571, 3512, 9, 7, 381, 35, 4, 15, 2021, 4, 68, 42, 30, 1130, 5]
11917910_687_A1DJNUJZN8FE7N	train_swap	1	[22, 143, 12, 1721, 974, 192]	[22, 143, 12, 1721, 431]	[289, 2616, 46, 68, 7, 4806, 143, 974, 6]	[1554, 14, 3, 270, 17, 10, 15, 2021]	[103, 3572, 3591, 3567, 5]	[39, 270, 2618, 1434, 250, 1379, 111, 1131, 4, 2571, 3512, 9, 7, 381, 35, 4, 15, 2021, 4, 68, 42, 30, 1130, 5]
6516554_448_A1LZPWVZRTUZD0	train_swap	1	[3073, 310, 173, 28, 767, 12, 1394, 93, 141, 27, 2854, 42]	[3073, 310, 173, 28, 767, 12, 30, 1041, 93, 141, 2854, 42]	[272, 141, 23, 10, 1558, 310, 173, 28, 767, 456, 1296, 2335, 231, 668, 26, 36, 10, 15, 737, 6]	[2154, 133, 3254, 1031]	[1244, 103, 2415, 917, 763, 6, 607, 25, 1244, 5]	[481, 59, 1981, 310, 38, 389, 269, 1397, 3, 353, 157, 2352, 9, 1031, 5]
6516554_448_A1LZPWVZRTUZD0	train_swap	0	[3073, 310, 173, 28, 767, 12, 30, 1041, 93, 141, 2854, 42]	[3073, 310, 173, 28, 767, 12, 1394, 93, 141, 27, 2854, 42]	[272, 141, 23, 10, 1558, 310, 173, 28, 767, 456, 1296, 2335, 231, 668, 26, 36, 10, 15, 737, 6]	[2154, 133, 3254, 1031]	[1244, 103, 2415, 917, 763, 6, 607, 25, 1244, 5]	[481, 59, 1981, 310, 38, 389, 269, 1397, 3, 353, 157, 2352, 9, 1031, 5]
11408115_0_APW9F8OTJ4KXO	train_swap	0	[622, 2739, 85, 756, 16, 80, 38, 14, 20, 27, 15, 2956, 3223]	[622, 2739, 23, 756, 16, 80, 38, 14, 20, 27, 10, 15, 2956, 3223]	[48, 85, 1267, 1621, 17, 15, 7, 1282, 517, 403, 14, 333, 41, 7, 622, 3536, 6]	[198, 17, 15, 265, 13, 54, 38]	[297, 198, 289, 13, 240, 302]	[25, 73, 60, 176, 15, 88, 4, 56, 223, 31, 428, 426, 50, 245, 22, 38, 463, 5]
11408115_0_APW9F8OTJ4KXO	train_swap	1	[622, 2739, 23, 756, 16, 80, 38, 14, 20, 27, 10, 15, 2956, 3223]	[622, 2739, 85, 756, 16, 80, 38, 14, 20, 27, 15, 2956, 3223]	[48, 85, 1267, 1621, 17, 15, 7, 1282, 517, 403, 14, 333, 41, 7, 622, 3536, 6]	[198, 17, 15, 265, 13, 54, 38]	[297, 198, 289, 13, 240, 302]	[25, 73, 60, 176, 15, 88, 4, 56, 223, 31, 428, 426, 50, 245, 22, 38, 463, 5]
9953236_117_A34QZDSTKZ3JO9	train_swap	0	[156, 17, 10, 85, 15, 388, 746, 454]	[156, 17, 85, 15, 388, 746, 454]	[206, 12, 431, 13, 1145, 4009, 494, 389, 454, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
9953236_117_A34QZDSTKZ3JO9	train_swap	1	[156, 17, 85, 15, 388, 746, 454]	[156, 17, 10, 85, 15, 388, 746, 454]	[206, 12, 431, 13, 1145, 4009, 494, 389, 454, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
