#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
6207424_320_A3TKD7EJ6BM0M5	train_swap	0	[293, 10, 3819, 14, 391]	[293, 10, 3317]	[240, 208, 18, 11, 21, 758, 676, 4, 1336, 135, 9, 56, 354, 87, 715, 293, 6]	[240, 262, 13, 11, 15, 85]	[24, 240, 208, 15, 38, 231, 5]	[13, 240, 262, 15, 85, 5, 3, 453, 9, 456, 12, 837, 676, 4, 29, 52, 106, 135, 6]
6207424_320_A3TKD7EJ6BM0M5	train_swap	1	[293, 10, 3317]	[293, 10, 3819, 14, 391]	[240, 208, 18, 11, 21, 758, 676, 4, 1336, 135, 9, 56, 354, 87, 715, 293, 6]	[240, 262, 13, 11, 15, 85]	[24, 240, 208, 15, 38, 231, 5]	[13, 240, 262, 15, 85, 5, 3, 453, 9, 456, 12, 837, 676, 4, 29, 52, 106, 135, 6]
9417917_321_A34QZDSTKZ3JO9	train_swap	1	[1845, 13, 15, 29, 3724]	[1845, 27, 1021, 4, 714, 1921]	[2017, 1845, 21, 88, 29, 1021, 6]	[148, 13, 11, 550, 382]	[13, 148, 550, 382, 5]	[148, 10, 965, 162, 4, 622, 328, 6, 46, 10, 3, 453, 9, 456, 12, 382, 40, 900, 16, 993, 16, 991, 9, 725, 5]
9417917_321_A34QZDSTKZ3JO9	train_swap	0	[1845, 27, 1021, 4, 714, 1921]	[1845, 13, 15, 29, 3724]	[2017, 1845, 21, 88, 29, 1021, 6]	[148, 13, 11, 550, 382]	[13, 148, 550, 382, 5]	[148, 10, 965, 162, 4, 622, 328, 6, 46, 10, 3, 453, 9, 456, 12, 382, 40, 900, 16, 993, 16, 991, 9, 725, 5]
12536410_143_A1I4CYG5YDFTYM	train_swap	0	[19, 24, 11, 15, 260, 62, 29, 52, 127, 992, 253]	[19, 24, 15, 260, 62, 29, 52, 127, 992, 253]	[216, 1082, 157, 904, 6]	[471, 253, 36, 224, 3, 153]	[36, 471, 253, 224, 3, 153, 5]	[14, 47, 3, 1041, 210, 741, 35, 1050, 253, 16, 19, 31, 72, 1028, 873, 84, 9, 81, 19, 36, 21, 55, 639, 33, 114, 983, 439, 6]
12536410_143_A1I4CYG5YDFTYM	train_swap	1	[19, 24, 15, 260, 62, 29, 52, 127, 992, 253]	[19, 24, 11, 15, 260, 62, 29, 52, 127, 992, 253]	[216, 1082, 157, 904, 6]	[471, 253, 36, 224, 3, 153]	[36, 471, 253, 224, 3, 153, 5]	[14, 47, 3, 1041, 210, 741, 35, 1050, 253, 16, 19, 31, 72, 1028, 873, 84, 9, 81, 19, 36, 21, 55, 639, 33, 114, 983, 439, 6]
10226499_137_AE861G0AY5RGT	train_swap	1	[3, 2146, 8, 103, 3, 256, 39, 7, 612, 9, 11, 127, 89, 17, 3, 2950, 2622]	[3, 2146, 8, 11, 103, 3, 256, 39, 7, 612, 95, 127, 89, 17, 3, 2950, 2622]	[3, 1695, 643, 3, 184, 18, 11, 370, 6]	[184, 10, 57, 88, 12, 7, 402]	[10, 184, 57, 88, 12, 7, 402, 5]	[18, 3, 216, 9, 788, 241, 12, 184, 513, 25, 211, 9, 216, 147, 5]
10226499_137_AE861G0AY5RGT	train_swap	0	[3, 2146, 8, 11, 103, 3, 256, 39, 7, 612, 95, 127, 89, 17, 3, 2950, 2622]	[3, 2146, 8, 103, 3, 256, 39, 7, 612, 9, 11, 127, 89, 17, 3, 2950, 2622]	[3, 1695, 643, 3, 184, 18, 11, 370, 6]	[184, 10, 57, 88, 12, 7, 402]	[10, 184, 57, 88, 12, 7, 402, 5]	[18, 3, 216, 9, 788, 241, 12, 184, 513, 25, 211, 9, 216, 147, 5]
10099242_60_A2D7S8Y2FAUWMC	train_swap	0	[147, 21, 3814, 141, 14, 89, 37]	[147, 21, 2327, 141, 14, 89, 37]	[264, 2371, 147, 9, 37, 112, 202, 4, 2475, 19, 1223, 1084, 154, 772, 6]	[264, 8, 132]	[8, 264, 132, 5]	[3, 363, 8, 588, 4, 155, 480, 6, 112, 3, 849, 729, 773, 16, 30, 8, 19, 841, 147, 9, 846, 172, 5]
10099242_60_A2D7S8Y2FAUWMC	train_swap	1	[147, 21, 2327, 141, 14, 89, 37]	[147, 21, 3814, 141, 14, 89, 37]	[264, 2371, 147, 9, 37, 112, 202, 4, 2475, 19, 1223, 1084, 154, 772, 6]	[264, 8, 132]	[8, 264, 132, 5]	[3, 363, 8, 588, 4, 155, 480, 6, 112, 3, 849, 729, 773, 16, 30, 8, 19, 841, 147, 9, 846, 172, 5]
6028049_248_A104V8NZIQFN2F	train_swap	0	[3, 1199, 18, 11, 27, 7, 2037, 115]	[3, 1199, 27, 7, 2037, 115]	[2107, 8, 249, 1199, 9, 23, 68, 111, 137, 115, 4, 1265, 6, 430, 16, 19, 127, 3242, 4, 3408, 23, 2107, 405, 7, 2037, 115, 6]	[1199, 65, 18, 11, 311, 177, 1345]	[18, 1199, 65, 311, 25, 177, 1345, 5]	[13, 60, 224, 189, 177, 1429, 999, 14, 245, 39, 7, 75, 12, 3024, 1675, 572, 17, 278, 5]
6028049_248_A104V8NZIQFN2F	train_swap	1	[3, 1199, 27, 7, 2037, 115]	[3, 1199, 18, 11, 27, 7, 2037, 115]	[2107, 8, 249, 1199, 9, 23, 68, 111, 137, 115, 4, 1265, 6, 430, 16, 19, 127, 3242, 4, 3408, 23, 2107, 405, 7, 2037, 115, 6]	[1199, 65, 18, 11, 311, 177, 1345]	[18, 1199, 65, 311, 25, 177, 1345, 5]	[13, 60, 224, 189, 177, 1429, 999, 14, 245, 39, 7, 75, 12, 3024, 1675, 572, 17, 278, 5]
3649631_140_AE861G0AY5RGT	train_swap	0	[1814, 41, 11, 214, 4, 327, 9, 1469]	[1814, 704, 4, 327, 9, 1469]	[119, 242, 24, 488, 7, 409, 12, 1813, 1880, 9, 1951, 3, 358, 40, 3, 2882, 12, 3, 733, 28, 1403, 4, 1425, 6]	[119, 242, 10, 11, 3, 99, 75, 4, 144]	[24, 237, 34, 96, 48, 119, 242, 5]	[119, 432, 10, 686, 317, 17, 76, 64, 9, 212, 64, 6, 8, 69, 3, 99, 75, 4, 144, 23, 534, 355, 5]
3649631_140_AE861G0AY5RGT	train_swap	1	[1814, 704, 4, 327, 9, 1469]	[1814, 41, 11, 214, 4, 327, 9, 1469]	[119, 242, 24, 488, 7, 409, 12, 1813, 1880, 9, 1951, 3, 358, 40, 3, 2882, 12, 3, 733, 28, 1403, 4, 1425, 6]	[119, 242, 10, 11, 3, 99, 75, 4, 144]	[24, 237, 34, 96, 48, 119, 242, 5]	[119, 432, 10, 686, 317, 17, 76, 64, 9, 212, 64, 6, 8, 69, 3, 99, 75, 4, 144, 23, 534, 355, 5]
6017135_226_A1I4CYG5YDFTYM	train_swap	0	[3149, 1018, 8, 20, 462]	[3149, 1018, 42, 72, 15, 85, 9, 24, 15, 3253, 62, 1644]	[2045, 8, 11, 38, 14, 1921, 2469, 4, 3, 3375, 7, 856, 2115, 1778, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
6017135_226_A1I4CYG5YDFTYM	train_swap	1	[3149, 1018, 42, 72, 15, 85, 9, 24, 15, 3253, 62, 1644]	[3149, 1018, 8, 20, 462]	[2045, 8, 11, 38, 14, 1921, 2469, 4, 3, 3375, 7, 856, 2115, 1778, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
6025796_445_A1HKYY6XI2OHO1	train_swap	1	[3089, 1859, 1038, 12, 458, 9, 217, 9, 568, 2407]	[3089, 1859, 1038, 12, 3941]	[19, 3243, 23, 160, 8, 29, 109, 7, 4614, 52, 7, 3380, 75, 12, 193, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
6025796_445_A1HKYY6XI2OHO1	train_swap	0	[3089, 1859, 1038, 12, 3941]	[3089, 1859, 1038, 12, 458, 9, 217, 9, 568, 2407]	[19, 3243, 23, 160, 8, 29, 109, 7, 4614, 52, 7, 3380, 75, 12, 193, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
2701138_335_A1I4CYG5YDFTYM	train_swap	0	[22, 72, 10, 20, 1020, 4, 50, 611, 33, 7, 88, 29, 720, 1466, 17, 25, 407, 4, 407, 439]	[1069, 4, 1274, 9, 520, 22, 10, 1020, 4, 50, 611, 33, 7, 88, 29, 720, 1466, 17, 25, 407, 4, 407, 439]	[105, 432, 801, 34, 10, 1020, 4, 50, 611, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
2701138_335_A1I4CYG5YDFTYM	train_swap	1	[1069, 4, 1274, 9, 520, 22, 10, 1020, 4, 50, 611, 33, 7, 88, 29, 720, 1466, 17, 25, 407, 4, 407, 439]	[22, 72, 10, 20, 1020, 4, 50, 611, 33, 7, 88, 29, 720, 1466, 17, 25, 407, 4, 407, 439]	[105, 432, 801, 34, 10, 1020, 4, 50, 611, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
5447986_0_A104V8NZIQFN2F	train_swap	1	[34, 13, 20, 83]	[34, 13, 83]	[180, 1709, 34, 4, 83, 14, 128, 17, 747, 4, 1235, 23, 3, 358, 8, 3372, 12, 377, 16, 368, 83, 6]	[149, 479, 41, 20, 265, 58, 34]	[18, 149, 180, 265, 58, 34, 5]	[13, 3, 60, 56, 496, 4, 145, 149, 348, 16, 30, 10, 180, 7, 269, 35, 269, 5]
5447986_0_A104V8NZIQFN2F	train_swap	0	[34, 13, 83]	[34, 13, 20, 83]	[180, 1709, 34, 4, 83, 14, 128, 17, 747, 4, 1235, 23, 3, 358, 8, 3372, 12, 377, 16, 368, 83, 6]	[149, 479, 41, 20, 265, 58, 34]	[18, 149, 180, 265, 58, 34, 5]	[13, 3, 60, 56, 496, 4, 145, 149, 348, 16, 30, 10, 180, 7, 269, 35, 269, 5]
2657567_79_A1V6JYTPVEMI7S	train_swap	1	[90, 22, 24, 11, 361, 44]	[90, 22, 24, 361, 44]	[469, 266, 10, 972, 14, 90, 22, 6]	[469, 266, 36, 450]	[36, 469, 266, 961, 450, 5]	[10, 882, 35, 17, 266, 3, 377, 16, 30, 36, 76, 152, 9, 50, 780, 1045, 25, 971, 5]
2657567_79_A1V6JYTPVEMI7S	train_swap	0	[90, 22, 24, 361, 44]	[90, 22, 24, 11, 361, 44]	[469, 266, 10, 972, 14, 90, 22, 6]	[469, 266, 36, 450]	[36, 469, 266, 961, 450, 5]	[10, 882, 35, 17, 266, 3, 377, 16, 30, 36, 76, 152, 9, 50, 780, 1045, 25, 971, 5]
8838287_6_A1DJNUJZN8FE7N	train_swap	1	[49, 111, 15, 558, 40, 282, 104]	[19, 31, 11, 109, 49, 111, 15, 558, 40, 282, 104]	[309, 154, 429, 81, 3, 153, 154, 40, 558, 9, 3655, 798, 4, 15, 4513, 4, 1758, 7, 317, 2259, 16, 95, 416, 49, 8, 67, 326, 9, 67, 27, 14, 69, 6]	[32, 13, 1169, 309]	[43, 309, 1642, 189, 1619, 5]	[28, 3, 1626, 995, 1362, 9, 1197, 1343, 451, 16, 13, 32, 1169, 309, 5]
8838287_6_A1DJNUJZN8FE7N	train_swap	0	[19, 31, 11, 109, 49, 111, 15, 558, 40, 282, 104]	[49, 111, 15, 558, 40, 282, 104]	[309, 154, 429, 81, 3, 153, 154, 40, 558, 9, 3655, 798, 4, 15, 4513, 4, 1758, 7, 317, 2259, 16, 95, 416, 49, 8, 67, 326, 9, 67, 27, 14, 69, 6]	[32, 13, 1169, 309]	[43, 309, 1642, 189, 1619, 5]	[28, 3, 1626, 995, 1362, 9, 1197, 1343, 451, 16, 13, 32, 1169, 309, 5]
5449542_0_A104V8NZIQFN2F	train_swap	0	[348, 83, 14, 128]	[3869, 24, 83, 14, 128]	[180, 13, 15, 1976, 109, 47, 50, 83, 6]	[149, 479, 265, 58, 34]	[18, 149, 180, 265, 58, 34, 5]	[13, 3, 60, 56, 496, 4, 145, 149, 348, 16, 30, 10, 180, 7, 269, 35, 269, 5]
5449542_0_A104V8NZIQFN2F	train_swap	1	[3869, 24, 83, 14, 128]	[348, 83, 14, 128]	[180, 13, 15, 1976, 109, 47, 50, 83, 6]	[149, 479, 265, 58, 34]	[18, 149, 180, 265, 58, 34, 5]	[13, 3, 60, 56, 496, 4, 145, 149, 348, 16, 30, 10, 180, 7, 269, 35, 269, 5]
9952050_384_AB98SGS280TY5	train_swap	0	[90, 22, 109, 4, 86, 25, 181, 125]	[51, 22, 109, 4, 86, 25, 181, 125]	[123, 13, 15, 202, 4, 950, 84, 88, 86, 123, 100, 6]	[86, 13, 21, 7, 142, 40, 3, 230]	[13, 86, 21, 7, 142, 40, 3, 230, 5]	[29, 233, 21, 102, 223, 87, 86, 465, 6, 51, 425, 252, 23, 31, 491, 6, 51, 447, 259, 19, 500, 6]
9952050_384_AB98SGS280TY5	train_swap	1	[51, 22, 109, 4, 86, 25, 181, 125]	[90, 22, 109, 4, 86, 25, 181, 125]	[123, 13, 15, 202, 4, 950, 84, 88, 86, 123, 100, 6]	[86, 13, 21, 7, 142, 40, 3, 230]	[13, 86, 21, 7, 142, 40, 3, 230, 5]	[29, 233, 21, 102, 223, 87, 86, 465, 6, 51, 425, 252, 23, 31, 491, 6, 51, 447, 259, 19, 500, 6]
3281388_291_A2GHGJP29KRWOQ	train_swap	0	[3, 3002, 1428, 125, 1079, 4, 21, 909, 134, 33, 3, 2826, 16, 29, 2724, 8, 415]	[3, 3002, 1428, 125, 1079, 4, 21, 909, 134, 33, 3, 2826, 16, 29, 2724, 8, 94]	[49, 36, 72, 15, 794, 1079, 201, 17, 658, 35, 665, 6]	[658, 35, 665, 98, 20, 78, 73, 560]	[24, 658, 35, 665, 78, 73, 560, 5]	[84, 3, 763, 31, 908, 4, 235, 86, 16, 1798, 9, 1878, 48, 189, 125, 399, 719, 114, 850, 6]
3281388_291_A2GHGJP29KRWOQ	train_swap	1	[3, 3002, 1428, 125, 1079, 4, 21, 909, 134, 33, 3, 2826, 16, 29, 2724, 8, 94]	[3, 3002, 1428, 125, 1079, 4, 21, 909, 134, 33, 3, 2826, 16, 29, 2724, 8, 415]	[49, 36, 72, 15, 794, 1079, 201, 17, 658, 35, 665, 6]	[658, 35, 665, 98, 20, 78, 73, 560]	[24, 658, 35, 665, 78, 73, 560, 5]	[84, 3, 763, 31, 908, 4, 235, 86, 16, 1798, 9, 1878, 48, 189, 125, 399, 719, 114, 850, 6]
7954757_191_A1I4CYG5YDFTYM	train_swap	0	[47, 97, 1514, 10, 3886, 490, 30, 17, 50, 211, 1427, 2689]	[47, 97, 1514, 10, 201, 490, 39, 138, 39, 50, 211, 1427, 2689]	[53, 10, 805, 14, 1514, 9, 24, 137, 7, 2922, 437, 3013, 33, 3, 122, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
7954757_191_A1I4CYG5YDFTYM	train_swap	1	[47, 97, 1514, 10, 201, 490, 39, 138, 39, 50, 211, 1427, 2689]	[47, 97, 1514, 10, 3886, 490, 30, 17, 50, 211, 1427, 2689]	[53, 10, 805, 14, 1514, 9, 24, 137, 7, 2922, 437, 3013, 33, 3, 122, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
11891193_331_A1CF6U3GF7DZEJ	train_swap	0	[23, 221, 20, 3090, 3, 65]	[23, 399, 3090, 3, 65]	[1105, 1425, 65, 36, 485, 65, 4, 15, 1907, 28, 358, 2833, 6]	[60, 13, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
11891193_331_A1CF6U3GF7DZEJ	train_swap	1	[23, 399, 3090, 3, 65]	[23, 221, 20, 3090, 3, 65]	[1105, 1425, 65, 36, 485, 65, 4, 15, 1907, 28, 358, 2833, 6]	[60, 13, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
6813091_526_A34QZDSTKZ3JO9	train_swap	0	[22, 42, 11, 109, 7, 642, 522]	[22, 42, 109, 7, 642, 522]	[1583, 300, 36, 330, 1694, 146, 7, 642, 522, 430, 12, 7, 304, 106, 6]	[300, 13, 11, 15, 85]	[13, 300, 15, 85, 5]	[19, 31, 7, 802, 880, 17, 893, 16, 896, 9, 40, 3, 333, 6, 710, 41, 20, 762, 3, 217, 6, 13, 32, 127, 709, 44, 5]
6813091_526_A34QZDSTKZ3JO9	train_swap	1	[22, 42, 109, 7, 642, 522]	[22, 42, 11, 109, 7, 642, 522]	[1583, 300, 36, 330, 1694, 146, 7, 642, 522, 430, 12, 7, 304, 106, 6]	[300, 13, 11, 15, 85]	[13, 300, 15, 85, 5]	[19, 31, 7, 802, 880, 17, 893, 16, 896, 9, 40, 3, 333, 6, 710, 41, 20, 762, 3, 217, 6, 13, 32, 127, 709, 44, 5]
11448878_901_A1HKYY6XI2OHO1	train_swap	0	[22, 78, 1364, 982]	[22, 78, 2481, 982]	[901, 1648, 10, 11, 4512, 28, 134, 9, 22, 24, 78, 25, 181, 982]	[194, 13, 11, 15, 136, 14, 47, 37]	[161, 194, 136, 14, 47, 37]	[13, 59, 67, 162, 15, 85, 4, 56, 228, 30, 422, 419, 48, 220, 25, 37, 454, 5]
11448878_901_A1HKYY6XI2OHO1	train_swap	1	[22, 78, 2481, 982]	[22, 78, 1364, 982]	[901, 1648, 10, 11, 4512, 28, 134, 9, 22, 24, 78, 25, 181, 982]	[194, 13, 11, 15, 136, 14, 47, 37]	[161, 194, 136, 14, 47, 37]	[13, 59, 67, 162, 15, 85, 4, 56, 228, 30, 422, 419, 48, 220, 25, 37, 454, 5]
8828822_204_AE861G0AY5RGT	train_swap	1	[1694, 8, 195, 29, 131, 52, 188, 30, 115, 6]	[1694, 8, 195, 150, 131, 52, 188, 30, 115, 6]	[71, 26, 197, 20, 21, 4, 1135, 68, 33, 913, 101, 19, 111, 15, 996, 33, 188, 9, 115, 6]	[543, 101, 435, 17, 280, 64]	[279, 3, 553]	[13, 29, 280, 64, 448, 17, 3, 547, 12, 544, 58, 9, 433, 279, 546, 101, 74, 5]
8828822_204_AE861G0AY5RGT	train_swap	0	[1694, 8, 195, 150, 131, 52, 188, 30, 115, 6]	[1694, 8, 195, 29, 131, 52, 188, 30, 115, 6]	[71, 26, 197, 20, 21, 4, 1135, 68, 33, 913, 101, 19, 111, 15, 996, 33, 188, 9, 115, 6]	[543, 101, 435, 17, 280, 64]	[279, 3, 553]	[13, 29, 280, 64, 448, 17, 3, 547, 12, 544, 58, 9, 433, 279, 546, 101, 74, 5]
13237789_79_A34QZDSTKZ3JO9	train_swap	0	[1200, 18, 20, 96, 103, 3, 2008, 40, 54]	[1200, 24, 96, 103, 3, 2008, 40, 54]	[1200, 13, 15, 1364, 6]	[388, 13, 11, 15, 7, 679, 130]	[13, 388, 15, 7, 679, 130, 5]	[13, 7, 679, 1352, 2111, 3, 130, 4, 701, 16, 4, 1875, 179, 732, 23, 1652, 9, 1635, 388, 5]
13237789_79_A34QZDSTKZ3JO9	train_swap	1	[1200, 24, 96, 103, 3, 2008, 40, 54]	[1200, 18, 20, 96, 103, 3, 2008, 40, 54]	[1200, 13, 15, 1364, 6]	[388, 13, 11, 15, 7, 679, 130]	[13, 388, 15, 7, 679, 130, 5]	[13, 7, 679, 1352, 2111, 3, 130, 4, 701, 16, 4, 1875, 179, 732, 23, 1652, 9, 1635, 388, 5]
9971187_252_A1J0GU26323WVA	train_swap	1	[3, 148, 1762, 17, 3, 2077, 10, 2816, 39, 77, 1741]	[3, 148, 1762, 17, 3, 2077, 10, 437, 2816, 39, 77, 1741]	[4316, 9, 45, 50, 649, 10, 461, 14, 3775, 4, 630, 2442, 9, 256, 380, 1538, 6]	[721, 278, 8, 38, 14, 148]	[49, 501, 8, 16, 721, 278]	[17, 1933, 16, 1876, 1871, 17, 792, 261, 4, 1821, 3, 721, 278, 1832, 16, 1088, 19, 925, 9, 821, 6, 8, 69, 1089, 1434, 82, 14, 148, 5]
9971187_252_A1J0GU26323WVA	train_swap	0	[3, 148, 1762, 17, 3, 2077, 10, 437, 2816, 39, 77, 1741]	[3, 148, 1762, 17, 3, 2077, 10, 2816, 39, 77, 1741]	[4316, 9, 45, 50, 649, 10, 461, 14, 3775, 4, 630, 2442, 9, 256, 380, 1538, 6]	[721, 278, 8, 38, 14, 148]	[49, 501, 8, 16, 721, 278]	[17, 1933, 16, 1876, 1871, 17, 792, 261, 4, 1821, 3, 721, 278, 1832, 16, 1088, 19, 925, 9, 821, 6, 8, 69, 1089, 1434, 82, 14, 148, 5]
9953448_82_A34QZDSTKZ3JO9	train_swap	0	[3, 516, 399, 769, 150, 86, 52, 3, 22, 113]	[3, 516, 399, 769, 29, 86, 52, 3, 22, 113]	[51, 22, 36, 11, 1769, 28, 3, 425, 1001, 12, 4208, 6]	[86, 13, 21, 7, 142, 40, 3, 230]	[13, 86, 21, 7, 142, 40, 3, 230, 5]	[29, 233, 21, 102, 223, 87, 86, 465, 6, 51, 425, 252, 23, 31, 491, 6, 51, 447, 259, 19, 500, 6]
9953448_82_A34QZDSTKZ3JO9	train_swap	1	[3, 516, 399, 769, 29, 86, 52, 3, 22, 113]	[3, 516, 399, 769, 150, 86, 52, 3, 22, 113]	[51, 22, 36, 11, 1769, 28, 3, 425, 1001, 12, 4208, 6]	[86, 13, 21, 7, 142, 40, 3, 230]	[13, 86, 21, 7, 142, 40, 3, 230, 5]	[29, 233, 21, 102, 223, 87, 86, 465, 6, 51, 425, 252, 23, 31, 491, 6, 51, 447, 259, 19, 500, 6]
9308278_66_A34QZDSTKZ3JO9	train_swap	1	[22, 27, 4, 622, 255, 94, 310]	[22, 27, 310]	[472, 8, 131, 16, 1883, 17, 524, 4115, 855, 49, 10, 410, 1344, 1209, 6]	[4, 182]	[4, 182, 30, 11, 4, 182]	[13, 233, 18, 354, 28, 472, 5]
9308278_66_A34QZDSTKZ3JO9	train_swap	0	[22, 27, 310]	[22, 27, 4, 622, 255, 94, 310]	[472, 8, 131, 16, 1883, 17, 524, 4115, 855, 49, 10, 410, 1344, 1209, 6]	[4, 182]	[4, 182, 30, 11, 4, 182]	[13, 233, 18, 354, 28, 472, 5]
2699263_158_AE861G0AY5RGT	train_swap	1	[690, 2162, 9, 633, 589, 10, 11, 131, 17, 1902, 278]	[3910, 2162, 9, 633, 589, 10, 131, 17, 1902, 278]	[2040, 1527, 3595, 690, 2162, 9, 633, 589, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
2699263_158_AE861G0AY5RGT	train_swap	0	[3910, 2162, 9, 633, 589, 10, 131, 17, 1902, 278]	[690, 2162, 9, 633, 589, 10, 11, 131, 17, 1902, 278]	[2040, 1527, 3595, 690, 2162, 9, 633, 589, 6]	[65, 27, 105, 74]	[18, 65, 27, 270, 295, 5]	[28, 105, 74, 77, 235, 40, 45, 245, 16, 46, 18, 34, 274, 4, 218, 5]
6949832_322_A1I4CYG5YDFTYM	train_swap	0	[77, 1924, 28, 118, 8, 11, 131, 4, 90, 140, 22]	[77, 1924, 28, 118, 8, 131, 4, 90, 140, 22]	[140, 800, 645, 157, 4, 604, 140, 685, 16, 11, 3203, 30, 3, 1325, 168, 31, 2346, 2775, 12, 3190, 3035, 17, 3, 884, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
6949832_322_A1I4CYG5YDFTYM	train_swap	1	[77, 1924, 28, 118, 8, 131, 4, 90, 140, 22]	[77, 1924, 28, 118, 8, 11, 131, 4, 90, 140, 22]	[140, 800, 645, 157, 4, 604, 140, 685, 16, 11, 3203, 30, 3, 1325, 168, 31, 2346, 2775, 12, 3190, 3035, 17, 3, 884, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
5450307_708_A34QZDSTKZ3JO9	train_swap	0	[26, 107, 170, 62, 667, 3, 34]	[26, 107, 170, 29, 52, 26, 107, 3, 34]	[180, 23, 137, 308, 173, 17, 7, 374, 604, 7, 273, 517, 4, 170, 6]	[149, 479, 41, 20, 265, 58, 34]	[18, 149, 180, 265, 58, 34, 5]	[13, 3, 60, 56, 496, 4, 145, 149, 348, 16, 30, 10, 180, 7, 269, 35, 269, 5]
5450307_708_A34QZDSTKZ3JO9	train_swap	1	[26, 107, 170, 29, 52, 26, 107, 3, 34]	[26, 107, 170, 62, 667, 3, 34]	[180, 23, 137, 308, 173, 17, 7, 374, 604, 7, 273, 517, 4, 170, 6]	[149, 479, 41, 20, 265, 58, 34]	[18, 149, 180, 265, 58, 34, 5]	[13, 3, 60, 56, 496, 4, 145, 149, 348, 16, 30, 10, 180, 7, 269, 35, 269, 5]
8831916_221_A34QZDSTKZ3JO9	train_swap	1	[3, 50, 649, 18, 20, 27, 29, 689]	[3, 50, 649, 27, 29, 689]	[68, 48, 4582, 101, 1570, 50, 649, 6]	[543, 101, 435, 17, 280, 64]	[279, 3, 553]	[13, 29, 280, 64, 448, 17, 3, 547, 12, 544, 58, 9, 433, 279, 546, 101, 74, 5]
8831916_221_A34QZDSTKZ3JO9	train_swap	0	[3, 50, 649, 27, 29, 689]	[3, 50, 649, 18, 20, 27, 29, 689]	[68, 48, 4582, 101, 1570, 50, 649, 6]	[543, 101, 435, 17, 280, 64]	[279, 3, 553]	[13, 29, 280, 64, 448, 17, 3, 547, 12, 544, 58, 9, 433, 279, 546, 101, 74, 5]
12018473_444_AB98SGS280TY5	train_swap	1	[79, 157, 139, 451, 127, 109, 66, 861, 6]	[79, 10, 47, 569, 139, 451]	[79, 13, 1025, 4, 54, 4690, 9, 59, 4723, 625, 52, 283, 6]	[207, 785, 82, 79]	[41, 207, 145, 82, 79, 30, 38, 64, 5]	[18, 139, 626, 436, 82, 599, 48, 77, 567, 30, 18, 26, 137, 14, 356, 313, 17, 7, 698, 16, 289, 35, 368, 502, 5]
12018473_444_AB98SGS280TY5	train_swap	0	[79, 10, 47, 569, 139, 451]	[79, 157, 139, 451, 127, 109, 66, 861, 6]	[79, 13, 1025, 4, 54, 4690, 9, 59, 4723, 625, 52, 283, 6]	[207, 785, 82, 79]	[41, 207, 145, 82, 79, 30, 38, 64, 5]	[18, 139, 626, 436, 82, 599, 48, 77, 567, 30, 18, 26, 137, 14, 356, 313, 17, 7, 698, 16, 289, 35, 368, 502, 5]
